danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.491,0.974,8,-6.695,1,0.0487,0.0307,2.58e-06,0.274,0.527,106.269,audio_features,65G4Ib3w7tgLjUkO5GseN0,spotify:track:65G4Ib3w7tgLjUkO5GseN0,https://api.spotify.com/v1/tracks/65G4Ib3w7tgLjUkO5GseN0,https://api.spotify.com/v1/audio-analysis/65G4Ib3w7tgLjUkO5GseN0,228587,4
0.617,0.562,0,-14.995,1,0.0289,0.0961,0.013,0.289,0.824,122.325,audio_features,1Gx4ZWQOA11lekHxOy9vcF,spotify:track:1Gx4ZWQOA11lekHxOy9vcF,https://api.spotify.com/v1/tracks/1Gx4ZWQOA11lekHxOy9vcF,https://api.spotify.com/v1/audio-analysis/1Gx4ZWQOA11lekHxOy9vcF,345533,4
0.667,0.836,4,-6.829,0,0.0663,0.29,9.2e-06,0.387,0.658,113.8,audio_features,6Dilhl07TdO4bKMehe8lY7,spotify:track:6Dilhl07TdO4bKMehe8lY7,https://api.spotify.com/v1/tracks/6Dilhl07TdO4bKMehe8lY7,https://api.spotify.com/v1/audio-analysis/6Dilhl07TdO4bKMehe8lY7,173973,4
0.65,0.729,4,-8.641,1,0.0434,0.37,0.543,0.323,0.753,103.705,audio_features,7vSVNE30ZPYJko2O83gDzX,spotify:track:7vSVNE30ZPYJko2O83gDzX,https://api.spotify.com/v1/tracks/7vSVNE30ZPYJko2O83gDzX,https://api.spotify.com/v1/audio-analysis/7vSVNE30ZPYJko2O83gDzX,207067,4
0.315,0.506,0,-7.283,0,0.0347,0.85,0.0405,0.131,0.291,122.913,audio_features,6FDrn47S3Q4s9rhLHm4um0,spotify:track:6FDrn47S3Q4s9rhLHm4um0,https://api.spotify.com/v1/tracks/6FDrn47S3Q4s9rhLHm4um0,https://api.spotify.com/v1/audio-analysis/6FDrn47S3Q4s9rhLHm4um0,409053,4
0.385,0.908,1,-3.287,0,0.0558,1.71e-05,0.594,0.105,0.375,132.877,audio_features,7rEiFVf9fu4mwuQSCHrEiI,spotify:track:7rEiFVf9fu4mwuQSCHrEiI,https://api.spotify.com/v1/tracks/7rEiFVf9fu4mwuQSCHrEiI,https://api.spotify.com/v1/audio-analysis/7rEiFVf9fu4mwuQSCHrEiI,202436,4
0.744,0.502,5,-7.719,1,0.0359,0.183,0.000228,0.189,0.66,112.344,audio_features,1nQRg9q9uwALGzouOX5OyQ,spotify:track:1nQRg9q9uwALGzouOX5OyQ,https://api.spotify.com/v1/tracks/1nQRg9q9uwALGzouOX5OyQ,https://api.spotify.com/v1/audio-analysis/1nQRg9q9uwALGzouOX5OyQ,348227,4
0.536,0.72,5,-12.188,1,0.125,0.0162,0.00157,0.271,0.545,131.97,audio_features,0lu8ozfq5QhIAnOM8RS1Ld,spotify:track:0lu8ozfq5QhIAnOM8RS1Ld,https://api.spotify.com/v1/tracks/0lu8ozfq5QhIAnOM8RS1Ld,https://api.spotify.com/v1/audio-analysis/0lu8ozfq5QhIAnOM8RS1Ld,210600,4
0.537,0.879,0,-6.723,0,0.0796,0.00229,0.000173,0.239,0.555,128.038,audio_features,6L0Cy5aoMpxod9Z2p0Roo8,spotify:track:6L0Cy5aoMpxod9Z2p0Roo8,https://api.spotify.com/v1/tracks/6L0Cy5aoMpxod9Z2p0Roo8,https://api.spotify.com/v1/audio-analysis/6L0Cy5aoMpxod9Z2p0Roo8,259560,4
0.672,0.706,9,-5.551,1,0.0779,0.0578,7.43e-05,0.0595,0.658,124.782,audio_features,5nYYu9UeWFZhjwFLJMfX77,spotify:track:5nYYu9UeWFZhjwFLJMfX77,https://api.spotify.com/v1/tracks/5nYYu9UeWFZhjwFLJMfX77,https://api.spotify.com/v1/audio-analysis/5nYYu9UeWFZhjwFLJMfX77,197933,4
0.562,0.72,7,-6.286,1,0.0323,0.119,0.0023,0.12,0.302,119.969,audio_features,4Qegqm597Rw1PfaV43WkLy,spotify:track:4Qegqm597Rw1PfaV43WkLy,https://api.spotify.com/v1/tracks/4Qegqm597Rw1PfaV43WkLy,https://api.spotify.com/v1/audio-analysis/4Qegqm597Rw1PfaV43WkLy,223936,4
0.787,0.522,0,-13.029,0,0.0578,0.0126,1.34e-06,0.0671,0.923,111.576,audio_features,4buDeg67vos7KP1yHrS9wl,spotify:track:4buDeg67vos7KP1yHrS9wl,https://api.spotify.com/v1/tracks/4buDeg67vos7KP1yHrS9wl,https://api.spotify.com/v1/audio-analysis/4buDeg67vos7KP1yHrS9wl,249960,4
0.446,0.459,2,-9.722,1,0.0346,0.206,1.15e-06,0.142,0.455,177.858,audio_features,5DZPlkknHAi3JxcpMFlJ69,spotify:track:5DZPlkknHAi3JxcpMFlJ69,https://api.spotify.com/v1/tracks/5DZPlkknHAi3JxcpMFlJ69,https://api.spotify.com/v1/audio-analysis/5DZPlkknHAi3JxcpMFlJ69,129933,3
0.517,0.146,3,-13.796,0,0.0507,0.982,1.03e-05,0.144,0.318,73.106,audio_features,4ceosr0yDFuqWxUiE6HXto,spotify:track:4ceosr0yDFuqWxUiE6HXto,https://api.spotify.com/v1/tracks/4ceosr0yDFuqWxUiE6HXto,https://api.spotify.com/v1/audio-analysis/4ceosr0yDFuqWxUiE6HXto,176280,3
0.576,0.528,10,-9.832,1,0.0325,0.731,3.64e-05,0.156,0.707,104.979,audio_features,2aikVXXGsyyURHiCFSB1It,spotify:track:2aikVXXGsyyURHiCFSB1It,https://api.spotify.com/v1/tracks/2aikVXXGsyyURHiCFSB1It,https://api.spotify.com/v1/audio-analysis/2aikVXXGsyyURHiCFSB1It,167507,4
0.56,0.959,7,-2.433,1,0.102,0.000722,0.000221,0.209,0.669,163.983,audio_features,45hOioMDJktr86iKDHC8gr,spotify:track:45hOioMDJktr86iKDHC8gr,https://api.spotify.com/v1/tracks/45hOioMDJktr86iKDHC8gr,https://api.spotify.com/v1/audio-analysis/45hOioMDJktr86iKDHC8gr,216600,4
0.519,0.636,2,-5.071,1,0.0429,0.00411,1.52e-05,0.117,0.216,135.616,audio_features,1TK4Z7l7j3KWB5TT1iz1iZ,spotify:track:1TK4Z7l7j3KWB5TT1iz1iZ,https://api.spotify.com/v1/tracks/1TK4Z7l7j3KWB5TT1iz1iZ,https://api.spotify.com/v1/audio-analysis/1TK4Z7l7j3KWB5TT1iz1iZ,250760,4
0.904,0.429,11,-13.782,0,0.27,0.0268,0.000556,0.332,0.648,101.553,audio_features,5XLC8xoqyua4U7wJiZAWik,spotify:track:5XLC8xoqyua4U7wJiZAWik,https://api.spotify.com/v1/tracks/5XLC8xoqyua4U7wJiZAWik,https://api.spotify.com/v1/audio-analysis/5XLC8xoqyua4U7wJiZAWik,350640,4
0.43,0.864,11,-4.832,0,0.0453,0.218,0.426,0.116,0.495,154.949,audio_features,2DeK0E3KxFzuDbwKQo1A49,spotify:track:2DeK0E3KxFzuDbwKQo1A49,https://api.spotify.com/v1/tracks/2DeK0E3KxFzuDbwKQo1A49,https://api.spotify.com/v1/audio-analysis/2DeK0E3KxFzuDbwKQo1A49,227373,4
0.901,0.528,7,-7.963,0,0.0453,0.000766,0.0443,0.0382,0.699,113.71,audio_features,7mXVDv3vFhJzfFaMT2AAay,spotify:track:7mXVDv3vFhJzfFaMT2AAay,https://api.spotify.com/v1/tracks/7mXVDv3vFhJzfFaMT2AAay,https://api.spotify.com/v1/audio-analysis/7mXVDv3vFhJzfFaMT2AAay,502035,4
0.267,0.417,5,-8.79,1,0.0283,0.824,0.000961,0.087,0.331,142.595,audio_features,12FZTFRyd4RBzvKf8RB0zO,spotify:track:12FZTFRyd4RBzvKf8RB0zO,https://api.spotify.com/v1/tracks/12FZTFRyd4RBzvKf8RB0zO,https://api.spotify.com/v1/audio-analysis/12FZTFRyd4RBzvKf8RB0zO,235800,4
0.78,0.523,9,-8.884,1,0.051,0.06,0.0629,0.24,0.855,147.86,audio_features,0yJvWbn8xQKiDZ84VN5lQG,spotify:track:0yJvWbn8xQKiDZ84VN5lQG,https://api.spotify.com/v1/tracks/0yJvWbn8xQKiDZ84VN5lQG,https://api.spotify.com/v1/audio-analysis/0yJvWbn8xQKiDZ84VN5lQG,247293,4
0.449,0.934,4,-8.607,1,0.0427,3.32e-05,0.575,0.0773,0.437,160.734,audio_features,3ltRHtxrIBERAscNqBN8Ka,spotify:track:3ltRHtxrIBERAscNqBN8Ka,https://api.spotify.com/v1/tracks/3ltRHtxrIBERAscNqBN8Ka,https://api.spotify.com/v1/audio-analysis/3ltRHtxrIBERAscNqBN8Ka,330867,4
0.412,0.581,2,-11.452,1,0.0395,0.106,0.00178,0.276,0.77,96.994,audio_features,63soSLcwqpJFJaI5OgnnC2,spotify:track:63soSLcwqpJFJaI5OgnnC2,https://api.spotify.com/v1/tracks/63soSLcwqpJFJaI5OgnnC2,https://api.spotify.com/v1/audio-analysis/63soSLcwqpJFJaI5OgnnC2,222236,4
0.687,0.729,7,-8.112,0,0.0675,0.134,5.18e-05,0.0977,0.382,74.886,audio_features,6oJdM8pW0ujqLcTQpZzCQ6,spotify:track:6oJdM8pW0ujqLcTQpZzCQ6,https://api.spotify.com/v1/tracks/6oJdM8pW0ujqLcTQpZzCQ6,https://api.spotify.com/v1/audio-analysis/6oJdM8pW0ujqLcTQpZzCQ6,179600,4
0.267,0.204,2,-13.714,1,0.0317,0.527,0.0,0.0924,0.0903,169.486,audio_features,5W7YROOF6bFfBexY81LFjt,spotify:track:5W7YROOF6bFfBexY81LFjt,https://api.spotify.com/v1/tracks/5W7YROOF6bFfBexY81LFjt,https://api.spotify.com/v1/audio-analysis/5W7YROOF6bFfBexY81LFjt,265973,4
0.614,0.58,5,-5.815,0,0.0286,0.304,0.0104,0.108,0.274,150.009,audio_features,5lbmAnxLpUytj6AHUZPRbP,spotify:track:5lbmAnxLpUytj6AHUZPRbP,https://api.spotify.com/v1/tracks/5lbmAnxLpUytj6AHUZPRbP,https://api.spotify.com/v1/audio-analysis/5lbmAnxLpUytj6AHUZPRbP,218413,4
0.55,0.947,8,-6.983,1,0.0735,0.000596,0.0177,0.0999,0.61,127.609,audio_features,2qQYmjXYPmFPGzuIHeVWar,spotify:track:2qQYmjXYPmFPGzuIHeVWar,https://api.spotify.com/v1/tracks/2qQYmjXYPmFPGzuIHeVWar,https://api.spotify.com/v1/audio-analysis/2qQYmjXYPmFPGzuIHeVWar,462760,4
0.662,0.97,9,-4.855,1,0.0871,0.0163,0.00207,0.0979,0.675,126.038,audio_features,05eGgfS1empJmZDTDY6U7t,spotify:track:05eGgfS1empJmZDTDY6U7t,https://api.spotify.com/v1/tracks/05eGgfS1empJmZDTDY6U7t,https://api.spotify.com/v1/audio-analysis/05eGgfS1empJmZDTDY6U7t,209893,4
0.336,0.563,7,-7.216,0,0.0449,0.457,2.04e-06,0.0871,0.141,156.294,audio_features,1QMgz2YlxKwZwcEfWdKrAR,spotify:track:1QMgz2YlxKwZwcEfWdKrAR,https://api.spotify.com/v1/tracks/1QMgz2YlxKwZwcEfWdKrAR,https://api.spotify.com/v1/audio-analysis/1QMgz2YlxKwZwcEfWdKrAR,201200,4
0.61,0.471,8,-9.151,0,0.0261,0.0634,0.0,0.118,0.63,87.379,audio_features,6h9W5FxX4E9lUFsyq8j1AD,spotify:track:6h9W5FxX4E9lUFsyq8j1AD,https://api.spotify.com/v1/tracks/6h9W5FxX4E9lUFsyq8j1AD,https://api.spotify.com/v1/audio-analysis/6h9W5FxX4E9lUFsyq8j1AD,162093,4
0.778,0.773,6,-9.461,0,0.141,0.00364,0.634,0.0429,0.904,121.639,audio_features,1ucMtNa4wqtsYvv7ysVkf7,spotify:track:1ucMtNa4wqtsYvv7ysVkf7,https://api.spotify.com/v1/tracks/1ucMtNa4wqtsYvv7ysVkf7,https://api.spotify.com/v1/audio-analysis/1ucMtNa4wqtsYvv7ysVkf7,366333,4
0.431,0.868,7,-5.655,0,0.0473,0.0125,0.941,0.174,0.617,186.888,audio_features,5jiGUtBZhR24wWQKn5KH1r,spotify:track:5jiGUtBZhR24wWQKn5KH1r,https://api.spotify.com/v1/tracks/5jiGUtBZhR24wWQKn5KH1r,https://api.spotify.com/v1/audio-analysis/5jiGUtBZhR24wWQKn5KH1r,123867,4
0.206,0.251,2,-8.834,0,0.0353,0.731,0.0,0.143,0.0384,77.987,audio_features,2nJuqrzE0TOYxxUmKKU7jN,spotify:track:2nJuqrzE0TOYxxUmKKU7jN,https://api.spotify.com/v1/tracks/2nJuqrzE0TOYxxUmKKU7jN,https://api.spotify.com/v1/audio-analysis/2nJuqrzE0TOYxxUmKKU7jN,393579,4
0.745,0.728,6,-9.843,1,0.0574,0.00353,0.0011,0.099,0.623,103.015,audio_features,6xEg0lNce24BEPjCjqy5JB,spotify:track:6xEg0lNce24BEPjCjqy5JB,https://api.spotify.com/v1/tracks/6xEg0lNce24BEPjCjqy5JB,https://api.spotify.com/v1/audio-analysis/6xEg0lNce24BEPjCjqy5JB,386027,4
0.7,0.339,2,-10.101,1,0.0345,0.168,8.3e-05,0.0772,0.219,60.197,audio_features,5XKw4mezzmvfzbHTFx6AwV,spotify:track:5XKw4mezzmvfzbHTFx6AwV,https://api.spotify.com/v1/tracks/5XKw4mezzmvfzbHTFx6AwV,https://api.spotify.com/v1/audio-analysis/5XKw4mezzmvfzbHTFx6AwV,323989,4
0.853,0.717,7,-4.853,1,0.128,0.189,0.0,0.104,0.665,92.005,audio_features,2oBXn8htpoyjRqrkIGGm0a,spotify:track:2oBXn8htpoyjRqrkIGGm0a,https://api.spotify.com/v1/tracks/2oBXn8htpoyjRqrkIGGm0a,https://api.spotify.com/v1/audio-analysis/2oBXn8htpoyjRqrkIGGm0a,310267,4
0.65,0.833,9,-8.446,1,0.0297,0.0323,0.00386,0.233,0.677,131.184,audio_features,0ZQ0AYmoSQqmPYtI9JP9F9,spotify:track:0ZQ0AYmoSQqmPYtI9JP9F9,https://api.spotify.com/v1/tracks/0ZQ0AYmoSQqmPYtI9JP9F9,https://api.spotify.com/v1/audio-analysis/0ZQ0AYmoSQqmPYtI9JP9F9,227667,4
0.85,0.604,9,-8.834,1,0.0568,0.0984,0.0,0.0338,0.659,117.546,audio_features,2XNMFSjKVXDp13iPZYKycX,spotify:track:2XNMFSjKVXDp13iPZYKycX,https://api.spotify.com/v1/tracks/2XNMFSjKVXDp13iPZYKycX,https://api.spotify.com/v1/audio-analysis/2XNMFSjKVXDp13iPZYKycX,134120,4
0.689,0.542,3,-10.774,1,0.0287,0.308,0.00148,0.0905,0.638,111.726,audio_features,47TUsZ9O6ZqzEOWo1o7CxL,spotify:track:47TUsZ9O6ZqzEOWo1o7CxL,https://api.spotify.com/v1/tracks/47TUsZ9O6ZqzEOWo1o7CxL,https://api.spotify.com/v1/audio-analysis/47TUsZ9O6ZqzEOWo1o7CxL,398307,4
0.313,0.967,5,-5.153,1,0.0448,0.0497,0.326,0.098,0.573,151.356,audio_features,79S7oVH0ohtTlKM1tSyHJ2,spotify:track:79S7oVH0ohtTlKM1tSyHJ2,https://api.spotify.com/v1/tracks/79S7oVH0ohtTlKM1tSyHJ2,https://api.spotify.com/v1/audio-analysis/79S7oVH0ohtTlKM1tSyHJ2,211880,4
0.685,0.76,9,-9.354,1,0.043,0.43,0.0,0.0704,0.895,113.569,audio_features,5w0dh39SYz1ei2tCs7X7Fo,spotify:track:5w0dh39SYz1ei2tCs7X7Fo,https://api.spotify.com/v1/tracks/5w0dh39SYz1ei2tCs7X7Fo,https://api.spotify.com/v1/audio-analysis/5w0dh39SYz1ei2tCs7X7Fo,165560,4
0.729,0.806,11,-6.479,0,0.0348,0.0186,0.245,0.115,0.915,129.952,audio_features,41qwfiOc7IbwqKz4BI5GJB,spotify:track:41qwfiOc7IbwqKz4BI5GJB,https://api.spotify.com/v1/tracks/41qwfiOc7IbwqKz4BI5GJB,https://api.spotify.com/v1/audio-analysis/41qwfiOc7IbwqKz4BI5GJB,238804,4
0.463,0.857,4,-3.063,1,0.0632,0.0506,0.0,0.184,0.856,111.647,audio_features,7j31rVgGX9Q2blT92VBEA0,spotify:track:7j31rVgGX9Q2blT92VBEA0,https://api.spotify.com/v1/tracks/7j31rVgGX9Q2blT92VBEA0,https://api.spotify.com/v1/audio-analysis/7j31rVgGX9Q2blT92VBEA0,161920,4
0.431,0.673,2,-9.341,0,0.0279,0.0977,0.117,0.0937,0.69,134.924,audio_features,2xBLkPs9JUgDRL4cOxb0oN,spotify:track:2xBLkPs9JUgDRL4cOxb0oN,https://api.spotify.com/v1/tracks/2xBLkPs9JUgDRL4cOxb0oN,https://api.spotify.com/v1/audio-analysis/2xBLkPs9JUgDRL4cOxb0oN,419720,4
0.65,0.449,0,-7.555,1,0.0281,0.00312,1.94e-05,0.548,0.699,89.641,audio_features,3K9QlS0VCtkzUvo0HY75VE,spotify:track:3K9QlS0VCtkzUvo0HY75VE,https://api.spotify.com/v1/tracks/3K9QlS0VCtkzUvo0HY75VE,https://api.spotify.com/v1/audio-analysis/3K9QlS0VCtkzUvo0HY75VE,224560,4
0.672,0.291,8,-7.843,1,0.0897,0.0375,3.89e-06,0.0925,0.417,100.961,audio_features,5OpiyfqaQLdtwHd3SfembH,spotify:track:5OpiyfqaQLdtwHd3SfembH,https://api.spotify.com/v1/tracks/5OpiyfqaQLdtwHd3SfembH,https://api.spotify.com/v1/audio-analysis/5OpiyfqaQLdtwHd3SfembH,240426,4
0.464,0.687,9,-7.623,1,0.0858,0.00643,2.47e-06,0.32,0.458,91.064,audio_features,1z9EbieFSoVLz7A3Q2DCiu,spotify:track:1z9EbieFSoVLz7A3Q2DCiu,https://api.spotify.com/v1/tracks/1z9EbieFSoVLz7A3Q2DCiu,https://api.spotify.com/v1/audio-analysis/1z9EbieFSoVLz7A3Q2DCiu,218187,4
0.674,0.356,0,-13.538,1,0.208,0.208,4.1e-06,0.229,0.707,123.89,audio_features,0chQAQKCSKrhFfqj07rrva,spotify:track:0chQAQKCSKrhFfqj07rrva,https://api.spotify.com/v1/tracks/0chQAQKCSKrhFfqj07rrva,https://api.spotify.com/v1/audio-analysis/0chQAQKCSKrhFfqj07rrva,176413,4
0.515,0.532,10,-12.472,1,0.0245,0.355,0.000711,0.498,0.961,94.165,audio_features,5feUxmo1qphxusEo1N9GRt,spotify:track:5feUxmo1qphxusEo1N9GRt,https://api.spotify.com/v1/tracks/5feUxmo1qphxusEo1N9GRt,https://api.spotify.com/v1/audio-analysis/5feUxmo1qphxusEo1N9GRt,194693,4
0.426,0.687,11,-6.926,0,0.0329,0.409,0.0,0.112,0.189,84.141,audio_features,5n6RDaGFSN88oRWuGtYAIN,spotify:track:5n6RDaGFSN88oRWuGtYAIN,https://api.spotify.com/v1/tracks/5n6RDaGFSN88oRWuGtYAIN,https://api.spotify.com/v1/audio-analysis/5n6RDaGFSN88oRWuGtYAIN,277827,4
0.206,0.968,9,-3.648,0,0.201,0.000309,0.00959,0.253,0.187,168.116,audio_features,1ui9EPnCqTurWbYICi9Gld,spotify:track:1ui9EPnCqTurWbYICi9Gld,https://api.spotify.com/v1/tracks/1ui9EPnCqTurWbYICi9Gld,https://api.spotify.com/v1/audio-analysis/1ui9EPnCqTurWbYICi9Gld,79333,4
0.342,0.888,7,-4.404,1,0.0617,0.00116,1.18e-05,0.214,0.287,159.118,audio_features,2Tx4eIbsllv4odFZMVUeRq,spotify:track:2Tx4eIbsllv4odFZMVUeRq,https://api.spotify.com/v1/tracks/2Tx4eIbsllv4odFZMVUeRq,https://api.spotify.com/v1/audio-analysis/2Tx4eIbsllv4odFZMVUeRq,142147,4
0.814,0.852,2,-6.176,1,0.401,0.0958,1.32e-06,0.0288,0.717,184.682,audio_features,074v54tSEWLbq3Hu5wf6uh,spotify:track:074v54tSEWLbq3Hu5wf6uh,https://api.spotify.com/v1/tracks/074v54tSEWLbq3Hu5wf6uh,https://api.spotify.com/v1/audio-analysis/074v54tSEWLbq3Hu5wf6uh,295347,3
0.322,0.835,1,-5.902,1,0.0572,0.00463,1.06e-06,0.294,0.352,132.097,audio_features,0sqE6XPi9VAaWl5NxDyMQK,spotify:track:0sqE6XPi9VAaWl5NxDyMQK,https://api.spotify.com/v1/tracks/0sqE6XPi9VAaWl5NxDyMQK,https://api.spotify.com/v1/audio-analysis/0sqE6XPi9VAaWl5NxDyMQK,239547,4
0.518,0.762,8,-6.258,1,0.0299,0.0624,0.0,0.0672,0.91,84.69,audio_features,24aHrSsj9oR5MdDBUlXynM,spotify:track:24aHrSsj9oR5MdDBUlXynM,https://api.spotify.com/v1/tracks/24aHrSsj9oR5MdDBUlXynM,https://api.spotify.com/v1/audio-analysis/24aHrSsj9oR5MdDBUlXynM,163400,4
0.568,0.297,1,-16.677,0,0.0323,0.358,0.00022,0.0811,0.0398,92.885,audio_features,0mhC8M1F0bFimTwQq0GA0f,spotify:track:0mhC8M1F0bFimTwQq0GA0f,https://api.spotify.com/v1/tracks/0mhC8M1F0bFimTwQq0GA0f,https://api.spotify.com/v1/audio-analysis/0mhC8M1F0bFimTwQq0GA0f,377920,4
0.672,0.488,1,-15.441,1,0.0349,0.0349,4.32e-06,0.131,0.964,127.887,audio_features,72YATNrv9D0QIVgOURyTFg,spotify:track:72YATNrv9D0QIVgOURyTFg,https://api.spotify.com/v1/tracks/72YATNrv9D0QIVgOURyTFg,https://api.spotify.com/v1/audio-analysis/72YATNrv9D0QIVgOURyTFg,221987,4
0.636,0.759,1,-7.741,0,0.0281,0.419,2.15e-05,0.0778,0.908,107.894,audio_features,0NUl4wEmm5D17n1YQvgFyS,spotify:track:0NUl4wEmm5D17n1YQvgFyS,https://api.spotify.com/v1/tracks/0NUl4wEmm5D17n1YQvgFyS,https://api.spotify.com/v1/audio-analysis/0NUl4wEmm5D17n1YQvgFyS,262307,4
0.694,0.838,1,-6.942,1,0.0465,0.271,0.00326,0.612,0.809,109.976,audio_features,7wXJyWtRktzx7shORVNX5B,spotify:track:7wXJyWtRktzx7shORVNX5B,https://api.spotify.com/v1/tracks/7wXJyWtRktzx7shORVNX5B,https://api.spotify.com/v1/audio-analysis/7wXJyWtRktzx7shORVNX5B,256493,4
0.618,0.484,5,-8.229,0,0.127,0.875,4.31e-05,0.115,0.834,82.317,audio_features,6jXPZid0KLorvgIDP6TiSo,spotify:track:6jXPZid0KLorvgIDP6TiSo,https://api.spotify.com/v1/tracks/6jXPZid0KLorvgIDP6TiSo,https://api.spotify.com/v1/audio-analysis/6jXPZid0KLorvgIDP6TiSo,158573,4
0.647,0.388,2,-11.92,1,0.0407,0.31,0.000701,0.792,0.765,103.246,audio_features,5Ju2ZF0o78C89oFrAhvDIC,spotify:track:5Ju2ZF0o78C89oFrAhvDIC,https://api.spotify.com/v1/tracks/5Ju2ZF0o78C89oFrAhvDIC,https://api.spotify.com/v1/audio-analysis/5Ju2ZF0o78C89oFrAhvDIC,178586,4
0.437,0.926,7,-9.758,1,0.0587,0.0113,0.789,0.0961,0.418,152.321,audio_features,6cJMoPy2b2AYN4ZaJo7PM1,spotify:track:6cJMoPy2b2AYN4ZaJo7PM1,https://api.spotify.com/v1/tracks/6cJMoPy2b2AYN4ZaJo7PM1,https://api.spotify.com/v1/audio-analysis/6cJMoPy2b2AYN4ZaJo7PM1,322841,4
0.201,0.718,7,-9.821,1,0.0657,0.395,0.789,0.135,0.159,149.734,audio_features,4pbEwQiDjPln3oYlijXuOE,spotify:track:4pbEwQiDjPln3oYlijXuOE,https://api.spotify.com/v1/tracks/4pbEwQiDjPln3oYlijXuOE,https://api.spotify.com/v1/audio-analysis/4pbEwQiDjPln3oYlijXuOE,316640,4
0.658,0.852,7,-9.058,1,0.0493,0.00567,0.000484,0.341,0.73,92.346,audio_features,6Wux9SSXcUdgwG7TItGTJz,spotify:track:6Wux9SSXcUdgwG7TItGTJz,https://api.spotify.com/v1/tracks/6Wux9SSXcUdgwG7TItGTJz,https://api.spotify.com/v1/audio-analysis/6Wux9SSXcUdgwG7TItGTJz,248491,4
0.687,0.173,10,-11.777,1,0.109,0.909,0.00233,0.109,0.232,102.053,audio_features,0D4XePeyNcXLjaj34Hq4LL,spotify:track:0D4XePeyNcXLjaj34Hq4LL,https://api.spotify.com/v1/tracks/0D4XePeyNcXLjaj34Hq4LL,https://api.spotify.com/v1/audio-analysis/0D4XePeyNcXLjaj34Hq4LL,172160,4
0.789,0.134,8,-12.17,1,0.11,0.936,6.15e-05,0.152,0.463,114.234,audio_features,7KkJLeeAtYfj1NPAyQ0J6v,spotify:track:7KkJLeeAtYfj1NPAyQ0J6v,https://api.spotify.com/v1/tracks/7KkJLeeAtYfj1NPAyQ0J6v,https://api.spotify.com/v1/audio-analysis/7KkJLeeAtYfj1NPAyQ0J6v,139867,4
0.539,0.276,3,-12.152,1,0.0249,0.808,4.1e-06,0.127,0.671,72.062,audio_features,6M8T6sKR02fUJPgWHxXuGS,spotify:track:6M8T6sKR02fUJPgWHxXuGS,https://api.spotify.com/v1/tracks/6M8T6sKR02fUJPgWHxXuGS,https://api.spotify.com/v1/audio-analysis/6M8T6sKR02fUJPgWHxXuGS,170293,4
0.566,0.647,7,-10.325,1,0.0259,0.0251,0.0119,0.103,0.546,98.207,audio_features,0xvx6wzrE4ECseylimFK12,spotify:track:0xvx6wzrE4ECseylimFK12,https://api.spotify.com/v1/tracks/0xvx6wzrE4ECseylimFK12,https://api.spotify.com/v1/audio-analysis/0xvx6wzrE4ECseylimFK12,253040,4
0.73,0.405,6,-11.569,0,0.0276,0.631,0.0989,0.129,0.562,87.502,audio_features,75DIq7FFoxXBK0FKkySpRl,spotify:track:75DIq7FFoxXBK0FKkySpRl,https://api.spotify.com/v1/tracks/75DIq7FFoxXBK0FKkySpRl,https://api.spotify.com/v1/audio-analysis/75DIq7FFoxXBK0FKkySpRl,308107,4
0.514,0.285,2,-12.288,1,0.0267,0.8,1.14e-06,0.0957,0.48,147.112,audio_features,0hglSEDqMJDhxNl783MAzU,spotify:track:0hglSEDqMJDhxNl783MAzU,https://api.spotify.com/v1/tracks/0hglSEDqMJDhxNl783MAzU,https://api.spotify.com/v1/audio-analysis/0hglSEDqMJDhxNl783MAzU,209133,4
0.598,0.75,7,-4.829,1,0.0278,0.274,0.0,0.102,0.752,112.129,audio_features,3g5f74RbR1W2p0BkwYRTZ9,spotify:track:3g5f74RbR1W2p0BkwYRTZ9,https://api.spotify.com/v1/tracks/3g5f74RbR1W2p0BkwYRTZ9,https://api.spotify.com/v1/audio-analysis/3g5f74RbR1W2p0BkwYRTZ9,195653,4
0.678,0.467,5,-5.177,0,0.0994,0.814,0.0,0.11,0.625,112.846,audio_features,2cvztQuBIxwV38kg1Ydaww,spotify:track:2cvztQuBIxwV38kg1Ydaww,https://api.spotify.com/v1/tracks/2cvztQuBIxwV38kg1Ydaww,https://api.spotify.com/v1/audio-analysis/2cvztQuBIxwV38kg1Ydaww,195427,4
0.344,0.81,11,-8.098,1,0.0448,0.0017,0.000409,0.119,0.667,153.801,audio_features,6EXOSA4BWBM1AUsXxKwYDT,spotify:track:6EXOSA4BWBM1AUsXxKwYDT,https://api.spotify.com/v1/tracks/6EXOSA4BWBM1AUsXxKwYDT,https://api.spotify.com/v1/audio-analysis/6EXOSA4BWBM1AUsXxKwYDT,160827,4
0.466,0.94,0,-4.775,1,0.0487,0.0503,0.00217,0.119,0.575,157.055,audio_features,52aHTacH2NbotLrYdiZPIz,spotify:track:52aHTacH2NbotLrYdiZPIz,https://api.spotify.com/v1/tracks/52aHTacH2NbotLrYdiZPIz,https://api.spotify.com/v1/audio-analysis/52aHTacH2NbotLrYdiZPIz,238160,4
